행정구역,행정구역코드,여성출산적령기_20_39세,노인기준_65세_이상,소멸지수,2023년_계_65~69세,2023년_계_70~74세,2023년_계_75~79세,2023년_계_80~84세,2023년_계_85~89세,2023년_계_90~94세,2023년_계_95~99세,2023년_계_100세 이상,2023년_여_20~24세,2023년_여_25~29세,2023년_여_30~34세,2023년_여_35~39세
전라남도 무안군 삼향읍,4684025600,316,"1,918",0.164754953,575,446,354,295,170,63,10,5,90,105,58,63
전라남도 무안군 삼향읍남악출장소,4684025800,"5,048","2,043",2.470876163,856,489,328,226,93,48,3,0,"1,015","1,228","1,381","1,424"
전라남도 무안군 몽탄면,4684032000,117,"1,359",0.086092715,314,270,249,282,173,57,14,0,41,35,26,15
전라남도 무안군 청계면,4684033000,585,"2,188",0.267367459,655,468,416,340,215,78,11,5,274,130,104,77
전라남도 무안군 현경면,4684034000,194,"2,013",0.096373572,520,453,405,365,199,53,18,0,55,66,35,38
전라남도 무안군 망운면,4684035000,91,815,0.111656442,237,190,161,130,63,23,8,3,22,26,19,24
전라남도 무안군 해제면,4684036000,173,"2,156",0.080241187,542,463,441,395,237,61,14,3,51,49,33,40
전라남도 무안군 운남면,4684037000,132,"1,138",0.11599297,327,237,236,199,101,28,10,0,45,48,19,20
전라남도 함평군 ,4686000000,"1,692","12,326",0.13727081,"3,159","2,450","2,253","2,378","1,457",480,130,19,450,424,410,408
전라남도 함평군 함평읍,4686025000,639,"2,552",0.25039185,673,525,472,490,286,75,29,2,171,143,155,170
전라남도 함평군 손불면,4686031000,123,"1,464",0.084016393,310,322,294,295,170,57,14,2,42,26,22,33
전라남도 함평군 신광면,4686032000,82,833,0.098439376,236,157,138,169,83,38,10,2,28,19,16,19
전라남도 함평군 학교면,4686033000,172,"1,602",0.107365793,396,297,284,314,209,77,20,5,53,40,44,35
전라남도 함평군 엄다면,4686034000,77,826,0.093220339,201,143,148,167,118,41,7,1,22,23,16,16
전라남도 함평군 대동면,4686035000,153,"1,254",0.122009569,305,246,239,249,153,47,13,2,39,43,40,31
전라남도 함평군 나산면,4686036000,128,"1,224",0.104575163,342,261,191,212,145,60,11,2,22,40,31,35
전라남도 함평군 해보면,4686037000,159,"1,101",0.144414169,324,201,190,211,122,41,11,1,35,43,43,38
전라남도 함평군 월야면,4686038000,159,"1,470",0.108163265,372,298,297,271,171,44,15,2,38,47,43,31
전라남도 영광군 ,4687000000,"4,156","16,281",0.255266875,"4,351","3,589","3,103","2,997","1,639",471,103,28,938,"1,016","1,089","1,113"
전라남도 영광군 영광읍,4687025000,"2,241","4,682",0.478641606,"1,451","1,105",884,709,396,99,32,6,507,548,566,620
전라남도 영광군 백수읍,4687025300,240,"1,998",0.12012012,477,409,383,448,192,73,11,5,74,51,57,58
전라남도 영광군 홍농읍,4687025600,681,"1,549",0.439638476,442,353,291,288,130,30,12,3,130,185,189,177
전라남도 영광군 대마면,4687031000,107,670,0.159701493,160,143,120,131,85,23,5,3,29,21,35,22
전라남도 영광군 묘량면,4687032000,93,754,0.123342175,157,153,133,157,118,33,2,1,15,14,35,29
전라남도 영광군 불갑면,4687033000,88,568,0.154929577,152,135,102,101,54,19,4,1,17,23,24,24
전라남도 영광군 군서면,4687034000,104,929,0.111948332,209,189,181,195,118,32,4,1,28,24,35,17
전라남도 영광군 군남면,4687035000,86,"1,211",0.07101569,243,230,207,279,184,53,13,2,14,23,21,28
전라남도 영광군 염산면,4687036000,169,"1,819",0.092908191,470,429,380,325,148,56,8,3,37,44,42,46
전라남도 영광군 법성면,4687037000,322,"1,878",0.171458999,490,395,381,349,199,50,11,3,77,77,82,86
전라남도 영광군 낙월면,4687038000,19,139,0.136690647,61,29,24,11,10,3,1,0,8,5,1,5
전라남도 영광군 낙월면안마출장소,4687038500,6,84,0.071428571,39,19,17,4,5,0,0,0,2,1,2,1
전라남도 장성군 ,4688000000,"2,867","14,143",0.202715124,"3,755","3,000","2,622","2,590","1,581",470,104,21,724,725,695,723
전라남도 장성군 장성읍,4688025000,"1,075","3,864",0.27820911,"1,022",884,772,639,407,114,24,2,295,271,248,261
전라남도 장성군 진원면,4688031000,240,"1,170",0.205128205,328,236,211,199,141,43,9,3,63,56,53,68
전라남도 장성군 남면,4688032000,223,"1,252",0.178115016,370,286,192,221,134,38,10,1,40,74,55,54
전라남도 장성군 동화면,4688033000,82,737,0.111261872,199,148,122,137,100,26,4,1,18,23,17,24
전라남도 장성군 삼서면,4688034000,140,"1,177",0.118946474,305,240,207,242,143,31,6,3,38,28,36,38
전라남도 장성군 삼계면,4688035000,510,"1,227",0.415647922,327,243,225,258,134,34,4,2,106,124,135,145
전라남도 장성군 황룡면,4688036000,235,"1,310",0.179389313,369,286,249,207,138,45,14,2,75,62,50,48
전라남도 장성군 서삼면,4688037000,88,574,0.153310105,145,137,107,103,58,21,2,1,27,22,23,16
전라남도 장성군 북일면,4688038000,68,655,0.103816794,159,136,117,142,71,21,7,2,11,25,20,12
전라남도 장성군 북이면,4688039000,120,"1,282",0.093603744,294,227,239,286,159,59,14,4,30,19,40,31
전라남도 장성군 북하면,4688040000,86,895,0.096089385,237,177,181,156,96,38,10,0,21,21,18,26
전라남도 완도군 ,4689000000,"2,705","16,776",0.161242251,"4,302","3,535","3,335","3,181","1,687",617,101,18,647,648,601,809
전라남도 완도군 완도읍,4689025000,"1,413","4,309",0.327918311,"1,347","1,033",845,635,315,111,18,5,329,346,314,424
전라남도 완도군 금일읍,4689025300,168,"1,450",0.115862069,363,327,258,301,141,52,6,2,37,41,34,56
전라남도 완도군 노화읍,4689025600,217,"1,419",0.152924595,330,257,288,281,177,76,10,0,48,49,43,77
전라남도 완도군 노화읍넙도출장소,4689029000,30,265,0.113207547,64,72,76,35,14,4,0,0,8,4,11,7
전라남도 완도군 군외면,4689031000,125,"1,468",0.085149864,397,297,282,287,143,47,11,4,31,41,26,27
전라남도 완도군 신지면,4689032000,125,"1,361",0.091844232,320,274,280,258,163,57,9,0,34,22,28,41
전라남도 완도군 고금면,4689033000,153,"1,876",0.081556503,390,352,401,434,212,71,14,2,45,38,34,36
전라남도 완도군 약산면,4689034000,88,"1,044",0.084291188,262,222,200,211,104,33,10,2,28,20,22,18
전라남도 완도군 청산면,4689035000,73,914,0.079868709,216,182,151,192,114,51,6,2,19,16,20,18
전라남도 완도군 청산면모도출장소,4689035500,5,109,0.04587156,21,23,16,21,20,6,2,0,2,2,1,0
전라남도 완도군 소안면,4689036000,101,"1,006",0.100397614,217,178,240,206,111,49,5,0,21,19,25,36
전라남도 완도군 금당면,4689037000,35,389,0.089974293,70,77,82,84,52,21,2,1,7,10,11,7
전라남도 완도군 보길면,4689038000,136,844,0.161137441,232,169,151,167,89,31,5,0,30,29,24,53
전라남도 완도군 생일면,4689039000,36,322,0.111801242,73,72,65,69,32,8,3,0,8,11,8,9
전라남도 진도군 ,4690000000,"1,797","10,679",0.168274183,"2,707","2,181","2,091","2,073","1,156",396,61,14,491,421,428,457
전라남도 진도군 진도읍,4690025000,975,"2,496",0.390625,738,552,501,396,217,80,9,3,275,211,249,240
전라남도 진도군 군내면,4690031000,131,"1,221",0.107289107,288,252,238,252,141,42,7,1,29,36,33,33
전라남도 진도군 고군면,4690032000,177,"1,362",0.129955947,390,290,226,248,138,54,10,6,48,36,43,50
전라남도 진도군 의신면,4690033000,144,"1,461",0.098562628,367,303,278,270,176,52,13,2,40,36,32,36
전라남도 진도군 임회면,4690034000,156,"1,458",0.106995885,339,283,309,278,167,70,12,0,43,43,36,34
전라남도 진도군 지산면,4690035000,108,"1,496",0.072192513,325,270,324,335,180,53,8,1,33,26,18,31
전라남도 진도군 조도면,4690036000,85,935,0.090909091,207,176,171,246,105,28,1,1,18,24,15,28
전라남도 진도군 조도면가사출장소,4690036500,9,112,0.080357143,20,16,24,21,21,10,0,0,1,8,0,0
전라남도 진도군 조도면거차출장소,4690036600,12,138,0.086956522,33,39,20,27,11,7,1,0,4,1,2,5
전라남도 신안군 ,4691000000,"1,812","14,914",0.12149658,"3,992","3,109","2,881","2,738","1,574",509,93,18,523,413,401,475
전라남도 신안군 지도읍,4691025000,213,"1,755",0.121367521,478,353,332,337,175,69,9,2,72,34,45,62
전라남도 신안군 지도읍선도출장소,4691025100,7,108,0.064814815,31,16,15,21,20,5,0,0,1,0,0,6
전라남도 신안군 압해읍,4691025300,278,"2,021",0.137555666,641,426,369,330,178,62,14,1,88,66,59,65
전라남도 신안군 압해읍매화출장소,4691025400,7,120,0.058333333,32,31,21,24,8,4,0,0,0,2,2,3
전라남도 신안군 압해읍고이도출장소,4691025500,4,99,0.04040404,17,29,20,17,11,5,0,0,1,0,1,2
전라남도 신안군 증도면,4691031000,54,596,0.090604027,142,102,124,147,57,20,3,1,18,10,11,15
전라남도 신안군 증도면병풍출장소,4691031500,11,123,0.089430894,28,26,32,24,9,4,0,0,4,6,1,0
전라남도 신안군 임자면,4691032000,180,"1,112",0.161870504,292,258,231,196,104,26,3,2,54,45,38,43
전라남도 신안군 자은면,4691033000,85,953,0.089192025,257,190,188,182,114,17,5,0,25,18,18,24
전라남도 신안군 비금면,4691034000,166,"1,382",0.120115774,381,276,265,267,134,48,9,2,55,41,36,34
전라남도 신안군 도초면,4691035000,117,953,0.122770199,230,177,183,207,109,42,5,0,32,27,27,31
전라남도 신안군 도초면우이도출장소,4691035500,10,76,0.131578947,22,16,19,7,5,5,2,0,2,0,3,5
전라남도 신안군 흑산면,4691036000,104,746,0.139410188,183,164,151,126,87,23,6,6,22,34,19,29
전라남도 신안군 흑산면가거도출장소,4691036500,13,89,0.146067416,29,17,17,16,9,1,0,0,4,3,3,3
전라남도 신안군 흑산면태도출장소,4691036600,12,56,0.214285714,10,18,10,11,5,2,0,0,4,2,1,5
전라남도 신안군 흑산면홍도출장소,4691036700,32,111,0.288288288,37,17,22,18,14,3,0,0,8,8,8,8
전라남도 신안군 흑산면대둔도출장소,4691036800,11,103,0.106796117,32,29,17,10,10,3,1,1,7,3,0,1
전라남도 신안군 하의면,4691037000,58,686,0.084548105,164,162,134,127,73,22,4,0,22,9,11,16
전라남도 신안군 신의면,4691038000,84,485,0.173195876,135,106,100,79,52,9,3,1,20,19,24,21
전라남도 신안군 장산면,4691039000,60,657,0.091324201,154,141,127,138,65,29,3,0,9,19,14,18
전라남도 신안군 안좌면,4691040000,169,"1,212",0.139438944,303,263,222,208,146,55,14,1,38,40,43,48
전라남도 신안군 안좌면자라출장소,4691040500,30,115,0.260869565,32,23,27,17,11,4,1,0,5,5,10,10
전라남도 신안군 팔금면,4691041000,25,498,0.050200803,128,102,93,87,63,19,6,0,7,3,7,8
전라남도 신안군 암태면,4691042000,82,858,0.095571096,234,167,162,142,115,32,5,1,25,19,20,18
경상북도  ,4700000000,"224,570","630,486",0.356185546,"204,308","149,037","103,909","95,612","54,388","18,784","3,883",565,"51,789","54,333","57,134","61,314"
경상북도 포항시 ,4711000000,"45,311","104,052",0.43546496,"39,718","26,457","16,617","12,539","6,103","2,116",439,63,"9,682","11,169","11,651","12,809"
경상북도 포항시 남구 ,4711100000,"20,066","48,039",0.417702284,"18,385","12,522","7,686","5,673","2,695",866,188,24,"4,273","5,034","5,099","5,660"
경상북도 포항시 남구 구룡포읍,4711125000,228,"3,201",0.071227741,980,749,532,552,295,76,15,2,48,58,57,65
경상북도 포항시 남구 연일읍,4711125300,"2,475","5,148",0.480769231,"2,115","1,319",795,515,299,85,18,2,686,611,523,655
경상북도 포항시 남구 오천읍,4711125600,"5,924","7,986",0.741798147,"3,331","1,959","1,130",931,448,157,28,2,"1,146","1,375","1,631","1,772"
경상북도 포항시 남구 대송면,4711131000,170,"1,354",0.125553914,481,345,229,159,101,31,8,0,33,39,51,47
경상북도 포항시 남구 동해면,4711132000,761,"2,812",0.270625889,952,688,497,396,200,60,16,3,173,179,201,208
경상북도 포항시 남구 장기면,4711133000,118,"2,020",0.058415842,472,449,366,369,247,96,16,5,29,22,31,36
경상북도 포항시 남구 호미곶면,4711135000,53,866,0.061200924,219,211,154,158,79,36,7,2,12,14,13,14
경상북도 포항시 남구 상대동,4711152500,"2,143","6,397",0.335000782,"2,490","1,848","1,105",637,229,74,11,3,415,681,575,472
경상북도 포항시 남구 해도동,4711154500,"1,093","5,526",0.197792255,"2,053","1,544",954,681,209,71,12,2,212,311,284,286
경상북도 포항시 남구 송도동,4711155000,699,"4,385",0.15940707,"1,569","1,180",766,563,226,53,26,2,180,181,164,174
경상북도 포항시 남구 청림동,4711156000,452,"1,418",0.318758815,489,370,282,186,67,23,1,0,90,147,121,94
경상북도 포항시 남구 제철동,4711157000,225,526,0.427756654,203,147,86,48,32,7,3,0,57,63,58,47
경상북도 포항시 남구 효곡동,4711158000,"2,910","3,501",0.831191088,"1,800",948,422,174,96,48,12,1,565,637,644,"1,064"
경상북도 포항시 남구 대이동,4711159000,"2,815","2,899",0.971024491,"1,231",765,368,304,167,49,15,0,627,716,746,726
경상북도 포항시 북구 ,4711300000,"25,245","56,013",0.450698945,"21,333","13,935","8,931","6,866","3,408","1,250",251,39,"5,409","6,135","6,552","7,149"
경상북도 포항시 북구 흥해읍,4711325000,"3,731","8,376",0.445439351,"3,072","1,987","1,323","1,147",581,212,49,5,769,792,"1,041","1,129"
경상북도 포항시 북구 신광면,4711331000,98,"1,416",0.06920904,423,314,213,228,143,83,10,2,19,30,21,28
경상북도 포항시 북구 청하면,4711332000,180,"2,024",0.088932806,559,428,372,373,187,85,20,0,51,45,43,41
경상북도 포항시 북구 송라면,4711333000,87,"1,200",0.0725,323,268,202,224,121,50,12,0,30,27,14,16
경상북도 포항시 북구 기계면,4711334000,150,"2,387",0.062840385,675,537,387,415,265,85,20,3,45,42,42,21
경상북도 포항시 북구 죽장면,4711335000,43,"1,126",0.038188277,351,244,174,193,121,33,8,2,12,7,10,14
경상북도 포항시 북구 죽장면상옥출장소,4711335500,15,325,0.046153846,119,73,42,48,31,6,5,1,7,6,1,1
경상북도 포항시 북구 기북면,4711336000,34,686,0.049562682,196,160,111,117,66,31,2,3,11,7,10,6
경상북도 포항시 북구 중앙동,4711352000,"1,298","4,783",0.271377796,"1,596","1,227",868,679,297,99,15,2,254,377,362,305
경상북도 포항시 북구 양학동,4711363000,"1,657","3,055",0.542389525,"1,302",792,476,293,127,53,12,0,352,445,399,461
경상북도 포항시 북구 죽도동,4711365500,"1,844","5,917",0.311644414,"2,125","1,550","1,098",732,289,98,20,5,364,603,460,417
경상북도 포항시 북구 용흥동,4711366500,"1,811","5,324",0.340157776,"2,074","1,394",882,601,254,100,16,3,408,475,445,483
경상북도 포항시 북구 우창동,4711368000,"3,526","5,240",0.672900763,"2,213","1,307",764,554,281,98,16,7,649,759,"1,036","1,082"
경상북도 포항시 북구 두호동,4711369000,"2,150","4,269",0.503630827,"1,851","1,074",646,413,207,66,11,1,514,551,539,546
경상북도 포항시 북구 장량동,4711370000,"7,788","8,093",0.96231311,"3,733","2,085","1,072",676,365,123,34,5,"1,741","1,807","1,909","2,331"
경상북도 포항시 북구 환여동,4711371000,833,"1,792",0.46484375,721,495,301,173,73,28,1,0,183,162,220,268
경상북도 경주시 ,4713000000,"20,633","64,296",0.320906433,"21,015","15,444","10,774","9,535","5,292","1,868",318,50,"4,999","4,983","5,275","5,376"
경상북도 경주시 감포읍,4713025000,239,"2,223",0.107512371,647,495,409,397,193,61,17,4,66,48,64,61
경상북도 경주시 안강읍,4713025300,"1,439","7,317",0.1966653,"2,225","1,706","1,287","1,179",667,212,33,8,440,330,343,326
경상북도 경주시 건천읍,4713025600,456,"3,631",0.125585238,"1,042",888,648,579,327,120,22,5,109,112,122,113
경상북도 경주시 외동읍,4713025900,"1,755","5,636",0.311391057,"1,988","1,343",866,748,477,179,29,6,281,422,512,540
경상북도 경주시 문무대왕면,4713031500,344,"1,554",0.221364221,439,338,259,287,156,67,7,1,65,91,111,77
경상북도 경주시 양남면,4713032000,361,"2,064",0.174903101,743,459,314,301,161,65,19,2,76,97,89,99
경상북도 경주시 내남면,4713033000,169,"2,138",0.079045837,608,495,330,360,242,87,15,1,39,48,41,41
경상북도 경주시 산내면,4713034000,92,"1,723",0.053395241,549,391,288,272,162,50,10,1,21,18,28,25
경상북도 경주시 서면,4713035000,107,"1,510",0.070860927,390,349,293,271,146,60,1,0,22,33,20,32
경상북도 경주시 현곡면,4713036000,"2,183","3,314",0.658720579,"1,224",789,504,439,258,81,16,3,458,437,575,713
경상북도 경주시 강동면,4713037000,286,"2,349",0.121753938,710,532,410,378,218,85,15,1,83,78,68,57
경상북도 경주시 천북면,4713038000,439,"1,814",0.242006615,545,436,305,300,160,60,7,1,86,107,134,112
경상북도 경주시 중부동,4713051500,349,"1,729",0.201850781,498,445,321,280,132,50,3,0,94,92,80,83
경상북도 경주시 황오동,4713053000,374,"2,284",0.163747811,728,559,401,381,142,64,6,3,95,96,113,70
경상북도 경주시 성건동,4713055000,"1,410","4,178",0.337482049,"1,303","1,141",793,575,267,86,11,2,623,339,257,191
경상북도 경주시 황남동,4713057000,199,"1,808",0.110066372,461,430,301,349,192,63,12,0,36,60,54,49
경상북도 경주시 선도동,4713059000,"1,309","2,670",0.490262172,893,669,449,357,230,52,17,3,368,328,313,300
경상북도 경주시 월성동,4713060500,351,"1,916",0.183194154,575,448,338,303,175,63,12,2,79,71,91,110
경상북도 경주시 용강동,4713061500,"2,823","3,012",0.937250996,"1,173",743,429,351,213,86,16,1,510,592,825,896
경상북도 경주시 황성동,4713062100,"3,022","3,658",0.8261345,"1,470",882,551,397,246,93,17,2,765,761,725,771
경상북도 경주시 동천동,4713063000,"2,047","4,342",0.471441732,"1,690","1,092",712,518,227,90,11,2,519,628,462,438
경상북도 경주시 불국동,4713065000,768,"2,799",0.274383708,919,664,457,415,255,72,16,1,129,166,218,255
경상북도 경주시 보덕동,4713066000,111,627,0.177033493,195,150,109,98,46,22,6,1,35,29,30,17
경상북도 김천시 ,4715000000,"11,797","35,830",0.329249232,"11,102","8,415","5,927","5,521","3,381","1,201",240,43,"2,683","2,756","3,101","3,257"
경상북도 김천시 아포읍,4715025000,517,"2,428",0.212932455,789,566,399,345,223,83,22,1,112,120,139,146
경상북도 김천시 농소면,4715031000,170,"1,188",0.143097643,342,277,176,190,150,44,9,0,49,48,26,47
경상북도 김천시 남면,4715032000,140,"1,303",0.107444359,346,290,199,235,150,70,11,2,24,25,44,47
경상북도 김천시 개령면,4715034000,99,"1,029",0.096209913,292,253,167,160,105,43,8,1,26,18,33,22
경상북도 김천시 감문면,4715035000,103,"1,571",0.065563335,418,318,252,266,200,99,15,3,20,17,28,38
경상북도 김천시 어모면,4715036000,196,"1,611",0.121663563,452,363,291,260,172,56,11,6,47,55,51,43
경상북도 김천시 봉산면,4715037000,122,"1,241",0.098307816,391,273,223,198,109,41,6,0,32,24,38,28
경상북도 김천시 대항면,4715038000,151,"1,289",0.117145074,396,292,224,189,126,51,9,2,42,35,40,34
경상북도 김천시 감천면,4715039000,69,769,0.089726918,205,185,112,134,89,34,9,1,18,17,16,18
경상북도 김천시 조마면,4715040000,85,969,0.087719298,283,216,162,138,123,35,11,1,17,22,27,19
경상북도 김천시 구성면,4715041000,89,"1,367",0.065106072,331,323,223,230,174,66,18,2,22,25,26,16
경상북도 김천시 지례면,4715042000,39,770,0.050649351,198,151,132,160,82,35,11,1,10,9,9,11
경상북도 김천시 부항면,4715043000,41,621,0.066022544,174,131,93,122,77,21,2,1,12,6,16,7
경상북도 김천시 대덕면,4715044000,63,973,0.064748201,257,192,166,181,122,48,5,2,15,12,18,18
경상북도 김천시 증산면,4715045000,21,490,0.042857143,147,110,70,72,72,15,3,1,7,4,4,6
경상북도 김천시 자산동,4715051600,388,"2,367",0.163920575,751,608,413,365,173,46,11,0,95,115,87,91
경상북도 김천시 평화남산동,4715053600,540,"2,603",0.207452939,771,631,469,402,247,60,20,3,128,160,120,132
경상북도 김천시 양금동,4715056500,193,"1,575",0.122539683,442,369,297,277,132,46,8,4,52,49,45,47
경상북도 김천시 대신동,4715057500,"2,752","3,979",0.691631063,"1,328",980,625,593,314,124,10,5,911,635,633,573
경상북도 김천시 대곡동,4715059500,"1,604","4,458",0.359802602,"1,529","1,114",723,614,343,109,21,5,407,348,408,441
경상북도 김천시 지좌동,4715061000,"1,097","1,981",0.553760727,703,496,332,269,122,45,13,1,244,295,311,247
경상북도 김천시 율곡동,4715064000,"3,318","1,248",2.658653846,557,277,179,121,76,30,7,1,393,717,982,"1,226"
경상북도 안동시 ,4717000000,"13,443","42,408",0.316992077,"12,722","9,806","7,318","6,984","3,866","1,376",301,35,"3,435","3,472","3,223","3,313"
경상북도 안동시 풍산읍,4717025000,289,"2,803",0.103103817,728,625,507,480,311,123,24,5,65,85,63,76
경상북도 안동시 와룡면,4717031000,151,"1,902",0.079390116,524,393,316,347,224,80,17,1,47,48,27,29
경상북도 안동시 북후면,4717032000,76,"1,349",0.056338028,324,260,230,279,176,55,24,1,22,15,18,21
경상북도 안동시 서후면,4717033000,187,"1,496",0.125,408,349,231,245,159,77,24,3,71,51,35,30
경상북도 안동시 풍천면,4717034000,"1,006","1,846",0.54496208,506,406,314,331,197,78,13,1,119,294,348,245
경상북도 안동시 일직면,4717035000,78,"1,292",0.060371517,292,306,237,231,163,49,13,1,12,25,16,25
경상북도 안동시 남후면,4717036000,36,883,0.040770102,199,176,166,166,127,36,13,0,10,8,11,7
경상북도 안동시 남선면,4717037000,97,853,0.113716295,253,183,146,153,86,27,4,1,29,24,23,21
경상북도 안동시 임하면,4717038000,86,"1,284",0.066978193,375,266,208,223,135,70,6,1,27,18,16,25
경상북도 안동시 길안면,4717039000,88,"1,341",0.06562267,368,278,231,274,137,43,7,3,22,20,24,22
경상북도 안동시 임동면,4717040000,45,860,0.052325581,238,173,149,175,98,25,2,0,17,11,10,7
경상북도 안동시 예안면,4717041000,45,892,0.05044843,251,190,143,187,88,26,7,0,13,8,9,15
경상북도 안동시 도산면,4717042000,24,795,0.030188679,221,171,135,157,77,29,4,1,9,7,1,7
경상북도 안동시 녹전면,4717043000,47,878,0.053530752,239,180,165,148,109,27,9,1,15,10,12,10
경상북도 안동시 중구동,4717051000,454,"1,605",0.282866044,429,385,334,284,119,42,11,1,123,121,95,115
경상북도 안동시 명륜동,4717052000,362,"1,352",0.267751479,425,303,237,257,88,36,5,1,114,95,72,81
경상북도 안동시 용상동,4717055500,"2,622","4,251",0.616796048,"1,343","1,069",723,642,331,130,13,0,814,581,626,601
경상북도 안동시 서구동,4717058500,643,"2,484",0.258856683,749,593,451,400,200,71,18,2,206,172,130,135
경상북도 안동시 태화동,4717060000,"1,126","3,358",0.335318642,"1,045",846,614,522,244,66,18,3,239,299,267,321
경상북도 안동시 평화동,4717062000,480,"1,826",0.26286966,567,468,336,275,122,43,14,1,121,121,105,133
경상북도 안동시 안기동,4717063000,492,"1,607",0.306160548,513,438,287,218,114,32,4,1,129,140,121,102
경상북도 안동시 옥동,4717065000,"2,162","3,481",0.621085895,"1,266",824,530,481,269,88,21,2,562,579,470,551
경상북도 안동시 송하동,4717066000,"1,683","2,586",0.650812065,971,582,400,330,202,75,23,3,355,439,426,463
경상북도 안동시 강남동,4717069000,"1,164","1,384",0.841040462,488,342,228,179,90,48,7,2,294,301,298,271
경상북도 구미시 ,4719000000,"47,920","48,298",0.992173589,"19,053","11,408","7,065","6,037","3,300","1,146",248,41,"9,639","11,197","12,911","14,173"
경상북도 구미시 선산읍,4719025000,940,"4,101",0.229212387,"1,308",938,663,603,383,170,25,11,218,201,243,278
경상북도 구미시 고아읍,4719025300,"3,863","5,325",0.725446009,"2,170","1,141",696,697,415,162,38,6,800,861,"1,038","1,164"
경상북도 구미시 산동읍,4719025600,"4,155","1,262",3.292393027,484,283,166,161,120,39,8,1,262,511,"1,391","1,991"
경상북도 구미시 무을면,4719031000,53,895,0.059217877,244,200,129,162,98,47,14,1,10,13,14,16
경상북도 구미시 옥성면,4719032000,53,830,0.063855422,247,173,117,153,100,33,6,1,20,12,10,11
경상북도 구미시 도개면,4719033000,72,"1,000",0.072,264,199,152,212,117,50,6,0,19,21,17,15
경상북도 구미시 해평면,4719034000,135,"1,666",0.081032413,440,382,282,304,196,51,10,1,37,40,28,30
경상북도 구미시 장천면,4719036000,117,"1,154",0.101386482,310,284,192,204,111,42,8,3,32,27,31,27
경상북도 구미시 송정동,4719051000,"2,700","3,631",0.743596805,"1,528",993,522,369,166,39,13,1,543,779,718,660
경상북도 구미시 원평동,4719053500,779,"1,648",0.472694175,609,416,265,202,110,36,10,0,119,166,255,239
경상북도 구미시 도량동,4719055100,"2,721","4,092",0.664956012,"1,778",977,554,463,232,75,13,0,689,675,640,717
경상북도 구미시 지산동,4719055500,105,662,0.158610272,241,170,112,80,41,11,4,3,33,32,25,15
경상북도 구미시 선주원남동,4719056500,"4,258","4,027",1.057362801,"1,833",950,530,427,193,74,18,2,"1,252","1,024",877,"1,105"
경상북도 구미시 형곡1동,4719058200,"1,326","2,025",0.654814815,848,528,308,206,103,26,5,1,333,351,302,340
경상북도 구미시 형곡2동,4719058300,"1,758","2,252",0.780639432,"1,042",536,303,224,105,35,6,1,456,547,388,367
경상북도 구미시 신평1동,4719059000,597,702,0.85042735,262,186,120,85,35,10,4,0,119,150,200,128
경상북도 구미시 신평2동,4719060000,360,466,0.772532189,160,116,76,65,38,9,1,1,50,92,127,91
경상북도 구미시 비산동,4719061000,"1,767",902,1.958980044,415,193,135,87,47,20,5,0,244,364,616,543
경상북도 구미시 광평동,4719063000,450,587,0.766609881,228,144,109,68,27,8,2,1,96,139,122,93
경상북도 구미시 상모사곡동,4719064500,"3,579","2,238",1.59919571,955,531,322,258,128,33,10,1,820,924,905,930
경상북도 구미시 임오동,4719066000,"2,031","1,257",1.61575179,542,290,170,146,81,21,6,1,396,441,557,637
경상북도 구미시 인동동,4719067000,"6,175","4,014",1.53836572,"1,686",920,612,466,232,74,21,3,"1,281","1,451","1,615","1,828"
경상북도 구미시 진미동,4719068000,"3,586",949,3.778714436,394,246,138,91,56,21,3,0,534,"1,148","1,096",808
경상북도 구미시 양포동,4719069000,"5,707","2,313",2.467358409,899,540,357,287,160,56,12,2,"1,226","1,086","1,463","1,932"
경상북도 구미시 공단동,4719070000,633,300,2.11,166,72,35,17,6,4,0,0,50,142,233,208
경상북도 영주시 ,4721000000,"7,223","30,454",0.237177382,"9,210","7,184","5,139","4,944","2,764",972,209,32,"2,044","1,781","1,618","1,780"
경상북도 영주시 풍기읍,4721025000,641,"3,762",0.170388091,"1,150",899,611,625,319,113,39,6,232,127,142,140
경상북도 영주시 이산면,4721031000,102,949,0.10748156,264,195,156,155,125,46,8,0,28,22,28,24
경상북도 영주시 평은면,4721032000,33,740,0.044594595,188,167,117,141,82,35,8,2,8,9,8,8
경상북도 영주시 문수면,4721033000,81,877,0.092360319,236,187,132,156,101,48,14,3,16,31,15,19
경상북도 영주시 장수면,4721034000,95,989,0.096056623,266,200,161,193,98,56,11,4,23,26,27,19
경상북도 영주시 안정면,4721035000,102,"1,391",0.073328541,375,300,227,243,169,63,12,2,19,28,33,22
경상북도 영주시 봉현면,4721036000,93,"1,163",0.079965606,354,284,197,169,102,42,13,2,22,26,26,19
경상북도 영주시 순흥면,4721037000,55,942,0.058386412,281,222,139,167,96,27,9,1,18,11,12,14
경상북도 영주시 단산면,4721038000,57,907,0.062844542,245,214,138,170,98,36,5,1,17,7,15,18
경상북도 영주시 부석면,4721039000,82,"1,451",0.05651275,419,318,256,250,157,39,11,1,15,20,19,28
경상북도 영주시 상망동,4721051000,483,"1,944",0.24845679,577,450,333,334,173,57,16,4,151,116,96,120
경상북도 영주시 하망동,4721052500,388,"1,733",0.223889209,505,427,312,282,141,56,9,1,122,86,81,99
